Row ID,Legacy SKU,Original Product/Service Name,Original Category,Original Source,Current Status,Current Price,Original Matrix v1.1 Price,Conflict,Original Proposed Class,Original Proposed Disposition,Final Jackie Ruling,Final Commercial Status,Canonical SKU,Canonical Product Name,Internal Name / Note,PF Mapping,Release Model Mapping,Production Mode Mapping,Matrix v1.1 Price,Slot Eligibility,Premium Upcharge,Public Visibility,Quoting Status,Contract Status,Superseded By,Effective Date,Jackie Notes,Migration Action,Downstream Remediation,Ruling Source Sheet,Workbook Source SHA-256
CAT-088,JMP-LEGAL-REVIEW,Publishing Agreement Review Guidance,Education and Legal,Worksheet,Active,$195,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-LEGAL-REVIEW,Publishing Agreement Review Guidance,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-089,JMP-MKT-ADSMGT,Amazon Ads Management,Marketing and Launch,Worksheet,Active,$250 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-ADSMGT,Amazon Ads Management,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-090,JMP-MKT-ADSSET,Amazon Ads Setup,Marketing and Launch,Worksheet,Active,$350,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-ADSSET,Amazon Ads Setup,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-091,JMP-MKT-ARC,ARC Campaign Management,Marketing and Launch,Worksheet,Active,$650,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-ARC,ARC Campaign Management,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-092,JMP-MKT-DESC,Book Description & Sales Copy Writing,Marketing and Launch,Worksheet,Active,$195,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-DESC,Book Description & Sales Copy Writing,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-093,JMP-MKT-INGRAMADS,Ingram iD Campaign Setup,Marketing and Launch,Worksheet,Active,$195–$295,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-INGRAMADS,Ingram iD Campaign Setup,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-094,JMP-MKT-LAUNCH,Book Launch Strategy Session,Marketing and Launch,Worksheet,Active,$395,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-LAUNCH,Book Launch Strategy Session,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-095,JMP-MKT-LAUNCHKIT,Complete Launch Marketing Program,Marketing and Launch,Worksheet,Active,"$1,995",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-LAUNCHKIT,Complete Launch Marketing Program,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-096,JMP-MKT-PREORDER,Pre-Order Campaign Setup,Marketing and Launch,Worksheet,Active,$195–$295,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-PREORDER,Pre-Order Campaign Setup,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-097,JMP-MKT-PRESS,Press Release Distribution,Marketing and Launch,Worksheet,Active,$495,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-PRESS,Press Release Distribution,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-098,JMP-MKT-REELS,BookTok / Reels Video Package,Marketing and Launch,Worksheet,Active,$495,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-REELS,BookTok / Reels Video Package,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-099,JMP-MKT-SERIAL,Serialization Strategy,Marketing and Launch,Worksheet; Matrix v1.1,Active conflict / amend before migration,$195,"JMP-SER-DIGITAL-06: $600; JMP-SER-DIGITAL-12: $1,000",yes - legacy marketing serial service scope conflicts or overlaps with Matrix serialized release programs,C,MIGRATE-AMENDED,MERGE,SUPERSEDED,JMP-SER-DIGITAL-06 / JMP-SER-DIGITAL-12,Serialized Digital Release - 6 or 12 installments,,N/A,Serialized digital release,N/A,"$600 / 6 installments; $1,000 / 12 installments",No,N/A,NON-PUBLIC,NOT QUOTABLE,NOT CONTRACTABLE,JMP-SER-DIGITAL-06 / JMP-SER-DIGITAL-12,2026-08-05,Merge into JMP-SER-DIGITAL-06 and JMP-SER-DIGITAL-12. Retire the legacy marketing SKU and $195 price. Serialization is governed as a release model.,Supersede legacy SKU; remap references to JMP-SER-DIGITAL-06 / JMP-SER-DIGITAL-12; do not preserve legacy price as active authority.,"Website catalog, contract schedules, proposal templates, quote worksheets, future Business Central item setup, and author-facing package materials if legacy values remain visible.",Pricing Conflict Register,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-100,JMP-MKT-SOCIAL,Social Media Promotion Package,Marketing and Launch,Worksheet,Active,$395,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-SOCIAL,Social Media Promotion Package,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-101,JMP-MKT-TIKTOK,TikTok Shop Integration  — Coming Soon,Coming Soon Capabilities,Catalog v2.1 delta,Provisional / decision required,Coming Soon,,PROVISIONAL - internal evaluation only. Not public and not activated.,D,PROVISIONAL,PROVISIONAL,PROVISIONAL,JMP-MKT-TIKTOK,TikTok Shop Integration  — Coming Soon,,N/A,N/A,N/A,,No,N/A,NON-PUBLIC,NOT QUOTABLE,NOT CONTRACTABLE,,2026-08-05,"Hold until account ownership, storefront operations, fulfillment, returns, reporting, payout handling, and support are governed.","Hold as non-public, not sellable, not quotable pending separate authority.","Keep out of public website, quotes, contracts, and package calculators pending separate approval.",Class D - Provisional,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-102,JMP-OPS-RUSH,Rush Production Upgrade,Marketing and Launch,Worksheet,Active,+25% of service total,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-OPS-RUSH,Rush Production Upgrade,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-103,JMP-PARTNER-PARTNER,Publishing Partner (≤2 titles/yr),Uncategorized,Worksheet,Active,"$9,000/yr",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PARTNER-PARTNER,Publishing Partner (≤2 titles/yr),,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-104,JMP-PARTNER-SIGNATURE,Signature Author (≤3 titles/yr),Uncategorized,Worksheet,Active,"$15,000/yr",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PARTNER-SIGNATURE,Signature Author (≤3 titles/yr),,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-105,JMP-PKG-CHILD,Children's Book Publishing Package (author provides art),Children's Publishing,Worksheet,Active,"$2,495",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PKG-CHILD,Children's Book Publishing Package (author provides art),,N/A,N/A,N/A,,Conditional,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-106,JMP-PKG-PRO,Professional Publishing Package (up to 75K words),Publishing Packages,Worksheet; Matrix v1.1,Active,"$4,500","JMP-PKG-PRO: $4,500",no,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PKG-PRO,Professional Publishing Package (up to 75K words),,N/A,N/A,N/A,"JMP-PKG-PRO: $4,500",Conditional,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-107,JMP-PKG-SIGNATURE,Signature Publishing Partnership (up to 100K words),Publishing Packages,Worksheet; Matrix v1.1,Legacy conflict / superseded candidate,"$7,500","JMP-PKG-PREMIER: $7,500; JM Signature funding track",yes - legacy package conflates package tier with Traditional/JM Signature track,B,SUPERSEDED,AMEND,ACTIVE,JMP-PKG-SIGNATURE,Signature Publishing Package,"JMP Signature Package (package SKU; not Premier, not JM Signature imprint, not JM Signature funding track, not JM Signature Partner program)",N/A,N/A,N/A,"$7,500",Conditional,N/A,CONDITIONAL,QUOTABLE,CONTRACTABLE,,2026-08-05,"Preserve the $7,500 Signature Publishing Partnership as a valid package. Amend its public and internal naming to distinguish it from the JM Signature imprint/funding track and the Premier package. Do not merge it into JMP-PKG-PREMIER.","Preserve $7,500 package and return proposed public/internal names for Jackie review before author-facing surface changes.","Website catalog, contract schedules, proposal templates, quote worksheets, future Business Central item setup, and author-facing package materials if legacy values remain visible.",Pricing Conflict Register,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-108,JMP-PKG-STARTER,Starter Publishing Package (up to 50K words),Publishing Packages,Worksheet; Matrix v1.1,Active,"$1,999","JMP-PKG-STARTER: $1,999",no,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PKG-STARTER,Starter Publishing Package (up to 50K words),,N/A,N/A,N/A,"JMP-PKG-STARTER: $1,999",Conditional,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-109,JMP-POST-ROYALTY,Royalty Reporting Dashboard,Distribution and Post-Launch,Worksheet,Active,"Included (Support, Marketing, AI plans)",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-POST-ROYALTY,Royalty Reporting Dashboard,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-110,JMP-PROG-LOYALTY,Returning Author Loyalty Program,Strategic Publishing Programs,Catalog v2.1 delta,Provisional / decision required,Custom / eligible authors,,"no Matrix v1.1 equivalent identified; confirm whether this is discount policy, membership, or author relationship program.",D,PROVISIONAL,RETIRE,RETIRED,JMP-PROG-LOYALTY,Returning Author Loyalty Program,,N/A,N/A,N/A,,No,N/A,NON-PUBLIC,NOT QUOTABLE,NOT CONTRACTABLE,,2026-08-05,"Returning-author benefits should be a governed eligibility/discount policy, not a product authors purchase.",Retire author-facing SKU; remove from public/quotable/contractable catalog surfaces while preserving history.,"Remove author-facing references from catalog, proposal templates, quote worksheets, contract schedules, and website projection; preserve historical reference only.",Class D - Provisional,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-111,JMP-PROG-PARTNER-BASE,Publishing Partner Program,Strategic Publishing Programs,Catalog v2.1 delta; Matrix v1.1,Provisional / decision required,"$9,000",JMP-PARTNER-PARTNER,"possible overlap with legacy Publishing Partner annual program; confirm naming, terms, and commercial posture.",D,PROVISIONAL,MERGE,SUPERSEDED,JMP-PARTNER-PARTNER,Publishing Partner Program,,N/A,N/A,N/A,"$9,000/year; confirm terms before public change",No,N/A,NON-PUBLIC,NOT QUOTABLE,NOT CONTRACTABLE,JMP-PARTNER-PARTNER,2026-08-05,"Merge into canonical JMP-PARTNER-PARTNER. Confirm $9,000 authority, term, renewal, included services, and exclusions.",Supersede legacy SKU; remap references to JMP-PARTNER-PARTNER; do not preserve legacy price as active authority.,"Remap legacy SKU references in catalog, proposal templates, quote worksheets, contract schedules, future Business Central item setup, and author-facing package materials.",Class D - Provisional,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-112,JMP-PROG-PARTNER-PREMIER,Premier Publishing Partner Program,Strategic Publishing Programs,Catalog v2.1 delta; Matrix v1.1,Provisional / decision required,"$15,000","JMP-PKG-PREMIER: $7,500; JMP-PARTNER-SIGNATURE; JM Signature Partner","JACKIE DECISION REQUIRED - naming collision among Premier Package, Partner Premier, and JM Signature Partner.",D,PROVISIONAL,MERGE,SUPERSEDED,JMP-PARTNER-SIGNATURE,JM Signature Partner,,N/A,N/A,N/A,"$15,000/year; public name JM Signature Partner",No,N/A,NON-PUBLIC,NOT QUOTABLE,NOT CONTRACTABLE,JMP-PARTNER-SIGNATURE,2026-08-05,Merge into JMP-PARTNER-SIGNATURE; use JM Signature Partner publicly. Retire “Premier Publishing Partner” to avoid collision with the Premier package.,Supersede legacy SKU; remap references to JMP-PARTNER-SIGNATURE; do not preserve legacy price as active authority.,"Remap legacy SKU references in catalog, proposal templates, quote worksheets, contract schedules, future Business Central item setup, and author-facing package materials.",Class D - Provisional,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-113,JMP-RIGHTS-CATALOG,Rights Catalog Creation,Rights and Legal,Worksheet,Active,$750,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-RIGHTS-CATALOG,Rights Catalog Creation,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-114,JMP-RIGHTS-FILM,Film & Television Rights Representation,Rights and Legal,Worksheet,Provisional / decision required,20% commission,,no - provisional/non-public activation pending,D,PROVISIONAL,PROVISIONAL,PROVISIONAL,JMP-RIGHTS-FILM,Film & Television Rights Representation,,N/A,N/A,N/A,,No,N/A,NON-PUBLIC,NOT QUOTABLE,NOT CONTRACTABLE,,2026-08-05,"Preserve as non-public until representation authority, agency relationships, contract language, commission basis, expenses, term, and rights-reversion rules are established.","Hold as non-public, not sellable, not quotable pending separate authority.","Keep out of public website, quotes, contracts, and package calculators pending separate approval.",Class D - Provisional,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-115,JMP-RIGHTS-FOREIGN,Foreign Rights Representation,Rights and Legal,Worksheet,Provisional / decision required,20% commission,,no - provisional/non-public activation pending,D,PROVISIONAL,PROVISIONAL,PROVISIONAL,JMP-RIGHTS-FOREIGN,Foreign Rights Representation,,N/A,N/A,N/A,,No,N/A,NON-PUBLIC,NOT QUOTABLE,NOT CONTRACTABLE,,2026-08-05,"Preserve as non-public until territory strategy, subagents, translation rights, commission basis, expenses, accounting, and contract authority are governed.","Hold as non-public, not sellable, not quotable pending separate authority.","Keep out of public website, quotes, contracts, and package calculators pending separate approval.",Class D - Provisional,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-116,JMP-RIGHTS-MINISTRY,Ministry Bulk Licensing,Rights and Legal,Worksheet,Active,20% commission,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-RIGHTS-MINISTRY,Ministry Bulk Licensing,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-117,JMP-SUB-AI,AI Author Plan,Subscriptions,Worksheet,Active,$249 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-SUB-AI,AI Author Plan,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-118,JMP-SUB-COMMUNITY,Author Community Membership,Subscriptions,Worksheet,Active,$79 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-SUB-COMMUNITY,Author Community Membership,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-119,JMP-SUB-MARKETING,Marketing Support Plan,Subscriptions,Worksheet,Active,$199 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-SUB-MARKETING,Marketing Support Plan,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-120,JMP-SUB-SUPPORT,Author Support Plan,Subscriptions,Worksheet,Active,$149 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-SUB-SUPPORT,Author Support Plan,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
