"Path","Git state","Last modified","Likely initiative","Related PR","Present on main","Required for Human-First package","Contains generated evidence","Contains source/runtime changes","Recommended disposition","Classification"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-EEP-004-Publisher-Exception-Review.md","??","2026-07-13T13:38:22.890Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Entry-Length-Calibration-Report.md","??","2026-07-11T01:59:30.560Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Entry-Review-Matrix.csv","??","2026-07-11T01:59:30.561Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Internal-Publisher-Review-Package.md","??","2026-07-11T07:28:41.344Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Jackie-Release-Decision-Package.md","??","2026-07-13T16:41:38.862Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Next-Author-Facing-Package-Draft.md","??","2026-07-13T13:14:49.614Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Proposed-Revision-Plan.md","??","2026-07-11T01:59:30.561Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Repetition-And-Continuity-Report.md","??","2026-07-11T01:59:30.560Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Soul-Dive-Companion-Audit.csv","??","2026-07-11T07:28:03.346Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Soul-Dive-Companion-Audit.md","??","2026-07-11T07:28:24.414Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/backups/","??","2026-06-24T01:18:41.372Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/generated/","??","2026-08-02T20:06:06.730Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/publishing-intake-onboarding-stabilization-2026-06-23.md","??","2026-06-24T02:21:21.975Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"lib/server/author-portal-access.ts","??","2026-07-29T02:02:08.900Z","Author Operating Center / author access","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"lib/server/author-portal-context.ts","??","2026-07-14T19:39:15.191Z","Author Operating Center / author access","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"lib/server/author-portal-status.ts","??","2026-07-10T08:31:45.485Z","Author Operating Center / author access","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"lib/server/dataverse-server.ts","??","2026-07-14T19:37:15.383Z","Application source","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"lib/server/publisher-operating-center.ts","??","2026-07-23T01:36:40.565Z","Publisher Operating Center","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"pnpm-lock.yaml","??","2026-07-08T14:36:33.900Z","Package manager / runtime configuration","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"pnpm-workspace.yaml","??","2026-07-08T14:36:33.592Z","Package manager / runtime configuration","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/build_royalty_portfolio_continuation.py","??","2026-07-17T14:13:23.969Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/cap002_source_package_lock.mjs","??","2026-07-14T19:51:56.830Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/cap007_royalty_controlled_proof.mjs","??","2026-07-14T19:52:28.437Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/cap009_safe_write_reconcile.mjs","??","2026-07-14T19:51:56.830Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/cap010_operational_refresh.mjs","??","2026-07-14T19:55:28.635Z","Automation and validation scripts","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/cap010_refresh_metrics.mjs","??","2026-07-14T11:56:53.227Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/cody_qbo_discovery.py","??","2026-06-26T00:25:00.266Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/infra003_load_credentials.sh","??","2026-07-09T20:37:37.435Z","Automation and validation scripts","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/infra003_preflight.sh","??","2026-07-11T14:26:35.603Z","Automation and validation scripts","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/program002_author_portal_access.test.mjs","??","2026-07-29T02:02:19.016Z","Author Operating Center / author access","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/program002_author_portal_logic.test.mjs","??","2026-07-11T01:24:48.591Z","Author Operating Center / author access","TBD during initiative-specific reconciliation","YES","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/program002_optionb_stage_backfill.py","??","2026-07-12T13:20:37.883Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/program003_editorial_schema_manifest.mjs","??","2026-07-08T04:45:24.731Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/program003_validate_controlled_impl.mjs","??","2026-07-08T04:45:24.731Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/program003_validate_pilot_read_model.mjs","??","2026-07-08T04:45:44.483Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/render_author_package_pdf.mjs","??","2026-07-12T13:29:11.259Z","Author Operating Center / author access","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"scripts/workflow_engine_guard.mjs","??","2026-07-23T02:57:26.365Z","Automation and validation scripts","TBD during initiative-specific reconciliation","NO","NO","NO","YES","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"testing/","??","2026-07-09T20:06:18.441Z","Local/generated temporary or support files","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve in safety package; review before removal","GENERATED_TEMPORARY"
