canonicalWorkId,generatedStableWorkId,canonicalWorkKey,canonicalAuthorId,title,normalizedTitle,authorDisplayName,publisherOriginState,authorityChangeFinding,currentCatalogState,lifecycleDetail,marketingAuthorityState,retirementState,rightsHoldState,releaseDate,sourceProductRows,existingTitleMatched,existingTitleMatchScore,existingIdentifierOverlap
69137ed6-c27a-f111-ab0f-6045bdd69738,211bc5fc-8fe5-57aa-a455-5325139552ee,daphanny baker|the messenger 2,b7ed8a5b-fa9d-f111-b8dc-7c1e525b15c2,The Messenger 2,the messenger 2,Daphanny Baker,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2026-03-31,2,true,256,2
8f5f72d0-c27a-f111-ab0f-6045bdd69738,ab2972bc-46c5-5bb6-a6cc-570deba0b8de,shaniqua williams|the never before told story of the gelatin monster,6177ba6b-fa9d-f111-b8db-7c1e5248501c,The Never Before Told Story of the Gelatin Monster,the never before told story of the gelatin monster,Shaniqua Williams,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-05-15,2,true,202,2
07106fd3-c27a-f111-ab0f-6045bdd69435,a9a9a1a1-d080-559d-afbb-decd9b7be85e,felix catheline|the paper champ,69b1e63f-7831-537e-a700-d82696d9a9db,The Paper Champ,the paper champ,Felix Catheline,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2025-11-14,2,true,246,2
19e01ad3-c27a-f111-ab0f-6045bdd69678,6f876685-c778-5b63-a49e-d983bb6020d1,deborah eiland|the princess and the black eyed pea,0f22af65-fa9d-f111-b8db-7c1e5248501c,The Princess and the Black-eyed Pea,the princess and the black eyed pea,Deborah Eiland,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-03-01,3,true,356,3
d7f603d3-c27a-f111-ab0f-000d3a14673b,f92ccd65-1215-5b96-a3c6-35b15403b9eb,lyle goddard|the release of the spirit,e8e1a253-fa9d-f111-b8db-7c1e5248501c,The Release of the Spirit,the release of the spirit,Lyle Goddard,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-01-01,2,true,256,2
112ac7e9-b389-f111-ab10-000d3a9eacee,2826f53a-4a57-5468-afdf-b2e99aeb12be,sean a crowley i|the shift,dfb397e7-3b7c-f111-ab0f-6045bdd69435,The Shift,the shift,Sean A Crowley I,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,NEW_RECENTLY_RELEASED,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2026-08-18,2,true,6,0
62137ed6-c27a-f111-ab0f-6045bdd69738,367de176-e055-546f-ac75-0686715cb01b,r dorian night|the sun the shadow and the silence,b7269d54-fa9d-f111-b8dc-000d3a14673b,"The Sun, the Shadow, and the Silence",the sun the shadow and the silence,R. Dorian Night,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2025-12-03,2,true,216,2
e2411beb-7978-5270-a2ff-4e59ed0d77c8,e2411beb-7978-5270-a2ff-4e59ed0d77c8,permelia smith|the tithe is the lord s,050189e8-f6ea-5481-abf0-6f961615be97,The Tithe Is the Lord's,the tithe is the lord s,Permelia Smith,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2026-07-22,2,false,0,0
c9f603d3-c27a-f111-ab0f-000d3a14673b,35e9e950-6738-5986-a075-b8aecf4771c5,leslie banks|uncomfortable conversations with god,b62ada67-fa9d-f111-b8dc-000d3a14673b,Uncomfortable Conversations with God,uncomfortable conversations with god,Leslie Banks,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2019-09-09,2,true,256,2
994b00d4-c27a-f111-ab0f-00224820105b,57f96b67-612c-5dc2-ac05-d0cb1b9fb52c,tia benincase|understanding the misunderstood,36d9bd54-fa9d-f111-b8dc-7c1e525b15c2,Understanding the Misunderstood,understanding the misunderstood,Tia Benincase,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-10-01,2,true,256,2
9d8ffdd6-c27a-f111-ab0f-7c1e525b15c2,23e84c95-8152-5d8a-add6-a6c9427936ee,winter dockery|war mother,26621431-fa9d-f111-b8dc-7c1e525b15c2,War Mother,war mother,Winter Dockery,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2025-06-01,2,true,256,2
935f72d0-c27a-f111-ab0f-6045bdd69738,b08fe49a-ba9e-55a9-a0ac-5428c7106e15,dean wilson|warrior s breed,7177ba6b-fa9d-f111-b8db-7c1e5248501c,Warrior's Breed,warrior s breed,Dean Wilson,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-10-01,2,true,256,2
d9f603d3-c27a-f111-ab0f-000d3a14673b,ba8d4fd2-0b90-5c6e-aa4d-0508ff8f036d,shelley mcintosh|warriors and angels,632d8d61-fa9d-f111-b8dc-7c1e525b15c2,Warriors and Angels,warriors and angels,Shelley McIntosh,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2025-11-14,2,true,256,2
3ee961cd-c37a-f111-ab0f-7c1e525b15c2,fdbced02-92e6-5685-a516-4a3378bea989,carol roye|what goes up must come down let s face it,d62ada67-fa9d-f111-b8dc-000d3a14673b,What Goes up Must Come down Let's Face It,what goes up must come down let s face it,Carol Roye,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2022-02-14,2,true,202,2
9a4b00d4-c27a-f111-ab0f-00224820105b,d0c623e4-019d-5cf9-a108-c3abc97e2a55,mack hughley|when a thug meets jesus,e40fe371-fa9d-f111-b8db-7c1e5248501c,When a Thug Meets Jesus,when a thug meets jesus,Mack Hughley,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-12-01,2,true,256,2
65137ed6-c27a-f111-ab0f-6045bdd69738,2e644c5b-56c8-596d-a9c6-86c1cac37c26,gwendolyn rucker carr|when zuri came to earth,f10fe371-fa9d-f111-b8db-7c1e5248501c,When Zuri Came to Earth,when zuri came to earth,Gwendolyn Rucker-Carr,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,,2,true,252,2
9e8ffdd6-c27a-f111-ab0f-7c1e525b15c2,6fb5b54f-8ce6-538e-ad8f-40eaaf70920c,rodney waller|why faith works for some and not for others,e12ada67-fa9d-f111-b8dc-000d3a14673b,Why Faith Works for Some and Not for Others,why faith works for some and not for others,Rodney Waller,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,,2,true,252,2
604797d0-c27a-f111-ab0f-7c1e525b15c2,dd509a83-89b8-5600-a73b-f2c8f04d9711,david williams|words of a troubled soul,5277ba6b-fa9d-f111-b8db-7c1e5248501c,Words of a Troubled Soul,words of a troubled soul,David Williams,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-01-15,3,true,356,3
a74b00d4-c27a-f111-ab0f-00224820105b,136c88e6-510d-5e29-ac48-22fab8bcc40b,carolyn pierce|you re still not crazy,4a56c9ff-4389-f111-ab10-6045bdd69678,You're Still Not Crazy,you re still not crazy,Carolyn Pierce,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-12-01,2,true,216,2
236386cf-c37a-f111-ab0f-000d3a14673b,8730a54e-091c-51b3-a1c9-fc272c5c103e,essence easley|your brain has too much what mommy,aaae096e-fa9d-f111-b8dc-000d3a14673b,"Your brain has too much what, mommy??",your brain has too much what mommy,Essence Easley,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-12-06,2,true,202,2
66137ed6-c27a-f111-ab0f-6045bdd69738,bd688f4b-36a8-5f55-a504-90d385988b8f,kiena hughley|your peace is a priority,29d9bd54-fa9d-f111-b8dc-7c1e525b15c2,Your Peace Is a Priority,your peace is a priority,Kiena Hughley,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2025-08-19,2,true,256,2
